ID,Ingredient,Form,Dosage
28105316913,naloxegoloxalate,tablet,12.5 mg
28105317013,naloxegoloxalate,tablet,25 mg
28101861096,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28104434608,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28104082307,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28104371008,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28103941706,"ascorbicacid,potassiumchloride,macrogol3350,sodiumascorbate,sodiumchloride,sodiumsulphate,anhydrous",powder,
28104596209,"ascorbicacid,potassiumchloride,macrogol3350,sodiumascorbate,sodiumchloride,sodiumsulphate,anhydrous",powder,
28105745016,"potassiumchloride,macrogol3350,sodiumchloride",powder,
28104552909,"ascorbicacid,potassiumchloride,macrogol3350,sodiumascorbate,sodiumchloride,sodiumsulphate,anhydrous",powder,
28105716715,teriparatide,inject,20 mikrog/80 mikrol.
28104110207,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28106209219,moxifloxacinhydrochloride,tablet,400 mg
28105303513,moxifloxacinhydrochloride,tablet,400 mg
28105528514,moxifloxacinhydrochloride,tablet,400 mg
28105095312,moxifloxacinhydrochloride,tablet,400 mg
28104804310,moxifloxacinhydrochloride,tablet,400 mg
28103304001,moxonidine,tablet,0.2 mg
28103304101,moxonidine,tablet,0.3 mg
28103304201,moxonidine,tablet,0.4 mg
28107061223,moxonidine,tablet,0.2 mg
28103958806,moxonidine,tablet,0.2 mg
28103958906,moxonidine,tablet,0.3 mg
28103959006,moxonidine,tablet,0.4 mg
28107027423,moxonidine,tablet,0.2 mg
28107027723,moxonidine,tablet,0.4 mg
28107103024,moxonidine,tablet,0.2 mg
28107103124,moxonidine,tablet,0.4 mg
28103303701,moxonidine,tablet,0.2 mg
28103303801,moxonidine,tablet,0.3 mg
28103303901,moxonidine,tablet,0.4 mg
28104372608,plerixafor,inject,20 mg/ml
28101263286,acetylcysteine,tablet,200 mg
28104065906,acetylcysteine,tablet,600 mg
28103810805,acetylcysteine,tablet,200 mg
28101080281,acetylcysteine,tablet,200 mg
28115767216,"primularodextract,thymeextract",tablet,
28106063018,lusuthrombopag,tablet,3 mg
28104405308,dronedaronehydrochloride,tablet,400 mg
28101931797,gadobenatedimeglumine,inject,334 mg/ml
28104064507,gadobenatedimeglumine,inject,334 mg/ml
28106487820,"coppercarbonate,manganesecarbonate,sodiumselenite,zincoxide",inject,60+10+15+5 mg/ml
28105825716,amoxicillinsodium,powder,212 mg/ml
28106367219,mva-bnfilo,inject,
28105901616,metreleptine,powder,11.3 mg
28106536916,metreleptine,powder,3 mg
28106537016,metreleptine,powder,5.8 mg
28101818896,ethambutolhydrochloride,tablet,400 mg
28105373514,mycophenolatesodium,tablet,180 mg
28105373614,mycophenolatesodium,tablet,360 mg
28103946306,micafungin,powder,100 mg
28103946206,micafungin,powder,50 mg
28106649621,octreotideacetate,capsule,20 mg
28104583009,mycophenolatemofetil,tablet,500 mg
28104868311,mycophenolatemofetil,capsule,250 mg
28104399908,mycoplasmahyopneumoniaestrainatcc25095antigen(inactivated),inject,min. 1.0 elisa un/ml
28106763922,mycophenolatemofetil,tablet,500 mg
28106762822,mycophenolatemofetil,capsule,250 mg
28104620009,mycophenolatemofetil,tablet,500 mg
28104196007,mycophenolatemofetil,capsule,250 mg
28104196107,mycophenolatemofetil,tablet,500 mg
28104064606,mycophenolatemofetil,tablet,500 mg
28104917811,mycophenolatemofetil,capsule,250 mg
28105403814,mycophenolatemofetil,powder,500 mg
28106342219,mycophenolatemofetil,tablet,500 mg
28106660121,mycophenolatemofetil,tablet,500 mg
28105373814,mycophenolatesodium,tablet,180 mg
28105373914,mycophenolatesodium,tablet,360 mg
28105410714,"lidocainehydrochloridemonohydrate,phenylephrinehydrochloride,tropicamide",inject,0.2+3.1+10 mg/ml
28104196307,mycophenolatemofetil,tablet,500 mg
28104196207,mycophenolatemofetil,capsule,250 mg
28103582103,mycophenolatesodium,tablet,180 mg
28103582203,mycophenolatesodium,tablet,360 mg
28106457120,noradrenalinetartrate,inject,5 mikrogram/ml
28105951617,modafinil,tablet,100 mg
28105883016,gemtuzumabozogamycin,powder,5 mg
28104264307,doxazosinmesilate,tablet,4 mg
28103034198,doxorubicinhydrochloride,powder,50 mg
28105728116,nandrolonlaurate,inject,25 mg/ml
28103761904,alglucosidasealfa(rhgaas),powder,50 mg
28103454802,mycoplasmahyopneumoniastrainj(inactivated),inject,50 amu
28106248119,lanreotideacetate,inject,120 mg
28106247919,lanreotideacetate,inject,60 mg
28106248019,lanreotideacetate,inject,90 mg
28103907106,losartanpotassium,tablet,100 mg
28103906906,losartanpotassium,tablet,12.5 mg
28103907006,losartanpotassium,tablet,50 mg
28104035306,"hydrochlorothiazide,losartanpotassium",tablet,100+25 mg
28104035206,"hydrochlorothiazide,losartanpotassium",tablet,50+12.5 mg
28104561009,desogestrel,tablet,75 mikrogram
28104174807,"desogestrel,ethinylestradiol",tablet,150+20 mikrogram
28105689815,sildenafilcitrate,tablet,20 mg
28105317313,"bupropionhydrochloride,naltrexonehydrochloride",tablet,8 mg/90 mg
28104053606,naloxonehydrochloridedihydrate,inject,0.4 mg/ml
28106606621,naloxonehydrochloridedihydrate,inject,0.4 mg/ml
28104878811,naloxonehydrochloridedihydrate,inject,0.4 mg/ml
28104358908,naltrexonehydrochloride,tablet,50 mg
28103785105,naltrexonehydrochloride,tablet,50 mg
28104964511,naltrexonehydrochloride,tablet,50 mg
28105992817,mexiletinehydrochloride,capsule,167 mg
28104619909,"coagulationfactorix,human",powder,1000 ie
28104619809,"coagulationfactorix,human",powder,500 ie
28101467091,naproxen,tablet,250 mg
28101467191,naproxen,tablet,500 mg
28106543620,naproxen,tablet,500 mg
28106778422,naproxen,tablet,250 mg
28106783322,naproxen,tablet,500 mg
28106251619,naproxen,tablet,500 mg
28106436920,naproxen,tablet,500 mg
28106176018,naratriptanhydrochloride,tablet,2.5 mg
28104226707,naratriptanhydrochloride,tablet,2.5 mg
28106990423,naratriptanhydrochloride,tablet,2.5 mg
28106048817,naratriptanhydrochloride,tablet,2.5 mg
28103551603,ropivacainehydrochloride(anhydrous),inject,5 mg/ml
28104859711,triamcinoloneacetonide,spray,55 mikrog/dosis
28105939217,triamcinoloneacetonide,spray,55 mikrogram/dosis
28106534320,triamcinoloneacetonide,spray,55 mikrogram/dosis
28101887797,mometasonefuroate,spray,50 mikrogram/dosis
28106074918,bovinerespiratorysyncytialvirus(brsv)(live)missingstrainindication,inject,
28105528114,parathyroidhormone,powder,100 mikrogram
28105527814,parathyroidhormone,powder,25 mikrogram
28105527914,parathyroidhormone,powder,50 mikrogram
28105528014,parathyroidhormone,powder,75 mikrogram
28101755695,indapamide(anhydrous),tablet,1.5 mg
28101638285,sodiumhydrogencarbonate,tablet,500 mg
28145589915,nan,tablet,d6
28104128907,sodiumchloride,inject,9 mg/ml
28106298619,fusidicacid,powder,500 mg
28101640485,sodiumchloride,inject,9 mg/ml
28145592715,nan,tablet,d6
28145592815,nan,tablet,d6
28103332601,vinorelbinetartrate,capsule,20 mg
28103332701,vinorelbinetartrate,capsule,30 mg
28103332901,vinorelbinetartrate,capsule,80 mg
28106903723,paclitaxel,powder,5 mg/ml
28103453502,ceftiofur,inject,100 mg/ml
28104400008,ceftiofur,inject,200 mg/ml
28100633173,tobramycinsulfate,inject,40 mg/ml
28103648104,testosteroneundecanoate,inject,1000 mg/dosis
28105014012,testosteroneundecanoate,inject,1000 mg/dosis
28105384514,testosteroneundecanoate,inject,1000 mg/dosis
28105930217,testosteroneundecanoate,inject,1000 mg/dosis
28107141624,testosteroneundecanoate,inject,1000 mg/dosis
28106471020,nebivololhydrochloride,tablet,5 mg
28106177618,nebivololhydrochloride,tablet,5 mg
28104095707,nebivololhydrochloride,tablet,5 mg
28103668504,fexofenadinehydrochloride,tablet,120 mg
28103668604,fexofenadinehydrochloride,tablet,180 mg
28103215200,"clostridiumtetani,toxoid,neisseriameningitidispolysaccharideserogroupc,strainc11,de-o-acetylated",inject,10 mikrogram/dosis
28104428608,benazeprilhydrochloride,tablet,20 mg
28104428508,benazeprilhydrochloride,tablet,5 mg
28105120712,memantinehydrochloride,tablet,10 mg
28105120812,memantinehydrochloride,tablet,15 mg
28105120912,memantinehydrochloride,tablet,20 mg
28105253713,memantinehydrochloride,tablet,5/10/15/20 mg
28105120612,memantinehydrochloride,tablet,5 mg
28103121099,desloratadine,tablet,5 mg
28101849996,"escherichiacoli,antigen987p(f6),escherichiacoli,antigenf41,escherichiacoli,antigenk88ab(f4ab),escherichiacoli,antigenk99(f5)",inject,
28105528314,dexamethasoneacetate,tablet,40 mg
28100925977,"escherichiacoli,antigen987p(f6),escherichiacoli,antigenk88ab(f4ab),escherichiacoli,antigenk88ac(f4ac),escherichiacoli,antigenk99(f5)",inject,
28106512320,bacterialsupercoileddnaplasmidcontaininglackgenefromleishmaniainfantum,spray,
28105473914,neomycinsulfate,powder,500.000 ie/g
28100096555,carbimazole,tablet,5 mg
28101914897,epoetinbeta,inject,10.000 ie
28101914997,epoetinbeta,inject,20.000 ie
28101914597,epoetinbeta,inject,2000 ie
28103534603,epoetinbeta,inject,30.000 ie
28101914697,epoetinbeta,inject,3000 ie
28103104999,epoetinbeta,inject,4000 ie
28101914797,epoetinbeta,inject,5000 ie
28101914397,epoetinbeta,inject,500 ie
28103105099,epoetinbeta,inject,6000 ie
28120202198,depreotidetrifluoroacetate,powder,50 mikrogram/ml
28101641185,neostigminebromide,inject,0.5 mg/ml
28101312487,acitretin,capsule,10 mg
28101312587,acitretin,capsule,25 mg
28106999223,acitretin,capsule,25 mg
28104560809,desogestrel,tablet,75 mikrogram
28105728716,"sacubitril/valsartan(3na,hemipentahydrate)",tablet,24 mg + 26 mg
28105728816,"sacubitril/valsartan(3na,hemipentahydrate)",tablet,49 mg + 51 mg
28105728916,"sacubitril/valsartan(3na,hemipentahydrate)",tablet,97 mg + 103 mg
28106796722,"sacubitril,valsartan",granule,15 mg + 16 mg
28106796622,"sacubitril,valsartan",granule,6 mg + 6 mg
28106127418,etanercept,inject,25 mg/0.5 ml
28106127518,etanercept,inject,50 mg/1.0 ml
28106127618,etanercept,inject,50 mg/1.0 ml
28104812410,xylazinehydrochloride,inject,100 mg/ml
28104812310,xylazinehydrochloride,inject,20 mg/ml
28105806916,neratinibmaleate,tablet,40 mg
28103270801,pegfilgrastim,inject,6 mg
28104038306,pegfilgrastim,inject,6 mg
28101393390,filgrastim,inject,0.3 mg/ml
28105240813,florbetaben(18f),inject,300 mbq/ml
28103260101,gabapentin,tablet,600 mg
28106567621,gabapentin,tablet,600 mg
28106769022,gabapentin,tablet,600 mg
28103260201,gabapentin,tablet,800 mg
28106361919,gabapentin,tablet,800 mg
28103206100,gabapentin,capsule,300 mg
28103206200,gabapentin,capsule,400 mg
28106869422,"sulfadiazine,trimethoprim",inject,200+40 mg/ml
28106220319,nevirapine,tablet,400 mg
28105933417,nevirapine,tablet,400 mg
28105661715,nevirapine,tablet,400 mg
28106655321,"turkeysherpesvirus,withfusion(f)geneofndv-d-26lentogenicstraininserted;live,recombinant",inject,
28103854405,sorafenibtosylate,tablet,200 mg
28105192712,afoxolane,tablet,11.3 mg
28105193012,afoxolane,tablet,136 mg
28105192812,afoxolane,tablet,28.3 mg
28105192912,afoxolane,tablet,68  mg
28105368214,"afoxolanes,milbemycinoxime",tablet,150 mg + 30 mg
28105367914,"afoxolanes,milbemycinoxime",tablet,19 mg + 4 mg
28105368014,"afoxolanes,milbemycinoxime",tablet,38 mg + 8 mg
28105368114,"afoxolanes,milbemycinoxime",tablet,75 mg + 15 mg
28105367814,"afoxolanes,milbemycinoxime",tablet,9 mg + 2 mg
28104248807,esomeprazolemagnesiumtrihydrate,granule,10 mg
28105061512,esomeprazolemagnesiumtrihydrate,granule,10 mg
28103148900,esomeprazolemagnesiumtrihydrate,tablet,20 mg
28104847411,esomeprazolemagnesiumtrihydrate,tablet,20 mg
28103149000,esomeprazolemagnesiumtrihydrate,tablet,40 mg
28104847711,esomeprazolemagnesiumtrihydrate,tablet,40 mg
28103570703,esomeprazolesodium,powder,40 mg
28105815616,esomeprazolemagnesiumtrihydrate,capsule,20 mg
28105144812,esomeprazolemagnesiumtrihydrate,tablet,20 mg
28106818422,esomeprazolemagnesium,granule,10 mg
28104821010,"proteolyticenzymes,frompineapplecomosus,purifiedinbromelain",powder,2 g
28104843610,"proteolyticenzymes,frompineapplecomosus,purifiedinbromelain",powder,5 g
28106216419,selinexor,tablet,20 mg
28106761422,"ivermectin,praziquantel",paste,18.7+140.3 mg/g
28106186918,avianinfectiousbursitisdiseasevirusstrainvmg91(live),inject,
28106508920,avalglucosidasealfa,powder,100 mg
28106575721,somatrogon,inject,24 mg/1.2 ml
28106575821,somatrogon,inject,60 mg/1.2 ml
28106021617,mometasonefuroatemonohydrate,spray,50 mikrogram/dosis
28105825616,nicotine,powder,2 mg
28105179012,nicotine,powder,4 mg
28106761122,nicorandil,tablet,10 mg
28106761822,nicorandil,tablet,20 mg
28104938511,nicorandil,tablet,10 mg
28104938611,nicorandil,tablet,20 mg
28106704521,nicotine,spray,1 mg/dosis
28101543193,nicotine,spray,500 mikrogram/dosis
28101064081,nicotineresincomplex20%,chew,2 mg
28101064181,nicotineresincomplex20%,chew,4 mg
28104783310,nicotineresins,tablet,2 mg
28104783410,nicotineresins,tablet,4 mg
28103559103,nicotineresincomplex20%,chew,2 mg
28103559203,nicotineresincomplex20%,chew,4 mg
28105837816,nicotineresins,tablet,2  mg
28105837916,nicotineresins,tablet,4  mg
28103791205,nicotineresincomplex20%,chew,2 mg
28103791305,nicotineresincomplex20%,chew,4 mg
28101817296,nicotinebeta-cyclodextrincomplex,tablet,2 mg
28104631909,nicotine,spray,1 mg/dosis
28105766516,nicotine,spray,1 mg/dosis
28104444008,nicotineresincomplex20%,chew,2 mg
28104444108,nicotineresincomplex20%,chew,4 mg
28106781122,nicotine,spray,1 mg/pust
28101775495,nicotine,chew,2 mg
28101775595,nicotine,chew,4 mg
28104575409,nicotine,chew,2 mg
28104575509,nicotine,chew,4 mg
28103275901,nicotine,chew,2 mg
28103276001,nicotine,chew,4 mg
28101775695,nicotine,chew,2 mg
28101775795,nicotine,chew,4 mg
28103062299,nicotinebitartratedihydrate,tablet,1 mg
28103391802,nicotinebitartratedihydrate,tablet,2 mg
28104804410,nicotine,chew,2 mg
28104804510,nicotine,chew,4 mg
28104813510,nicotine,chew,2 mg
28104813610,nicotine,chew,4 mg
28103701004,itraconazole,capsule,100 mg
28103468403,nifedipine,tablet,30 mg
28103468503,nifedipine,tablet,60 mg
28106531220,nifedipine,tablet,30 mg
28106599021,nifedipine,tablet,60 mg
28106516020,nifedipine,tablet,60 mg
28103322401,ferroglycinesulfate,capsule,100 mg
28106230219,bempedoicacid,tablet,180 mg
28101772295,cisatracuriumbesilate,inject,2 mg/ml
28104885411,"n.meningitidisserogroupapolysaccharide(psa)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupcpolysaccharide(psc)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupwpolysaccharide(psw)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupypolysaccharide(psy)conjugatedtotetanustoxoid(tt)",powder,5+5+5+5 mikrogram
28106575619,"n.meningitidisserogroupapolysaccharide(psa)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupcpolysaccharide(psc)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupwpolysaccharide(psw)conjugatedtotetanustoxoid(tt),n.meningitidisserogroupypolysaccharide(psy)conjugatedtotetanustoxoid(tt)",powder,5+5+5+5 mikrogram
28106465020,nimodipine,tablet,30 mg
28101181884,nimodipine,tablet,30 mg
28105405114,nimodipine,tablet,30 mg
28106463520,nimodipine,tablet,30 mg
28106486320,nimodipine,tablet,30 mg
28104361508,rivastigminehydrogentartrate,capsule,1.5 mg
28104361608,rivastigminehydrogentartrate,capsule,3 mg
28104361708,rivastigminehydrogentartrate,capsule,4.5 mg
28104361808,rivastigminehydrogentartrate,capsule,6 mg
28104361108,rivastigminehydrogentartrate,tablet,1.5 mg
28104361208,rivastigminehydrogentartrate,tablet,3 mg
28104361308,rivastigminehydrogentartrate,tablet,4.5 mg
28104361408,rivastigminehydrogentartrate,tablet,6 mg
28105650915,ixazomibcitrate,capsule,2.3 mg
28105650815,ixazomibcitrate,capsule,3 mg
28105650715,ixazomibcitrate,capsule,4 mg
28106878622,nintedanibesilate,capsule,100 mg
28106878722,nintedanibesilate,capsule,150 mg
28106878922,nintedanibesilate,capsule,100 mg
28106879122,nintedanibesilate,capsule,150 mg
28106999623,nintedanibesilate,capsule,100 mg
28106999723,nintedanibesilate,capsule,150 mg
28106879722,nintedanibesilate,capsule,100 mg
28106879822,nintedanibesilate,capsule,150 mg
28104084807,nitrogenoxide,gas,100%
28106140118,sodiumnitroprussidedihydrate,powder,60 mg
28106983623,sodiumnitroprussidedihydrate,powder,60 mg
28105893816,nitisinone,capsule,10 mg
28106258419,nitisinone,capsule,20 mg
28106258319,nitisinone,capsule,2 mg
28105893716,nitisinone,capsule,5 mg
28105754616,nitisinone,capsule,10 mg
28105754416,nitisinone,capsule,2 mg
28105754516,nitisinone,capsule,5 mg
28100631773,tetrabenazine,tablet,25 mg
28105522914,nitrazepam,tablet,5 mg
28100676975,nitrazepam,tablet,5 mg
28100739776,nitrofurantoin,tablet,50 mg
28100740376,glyceryltrinitrate,tablet,0.25 mg
28100740476,glyceryltrinitrate,tablet,0.5 mg
28100665575,glyceryltrinitrate,spray,0.4 mg/dosis
28103638903,glyceryltrinitrate,spray,0.4 mg/dosis
28105913517,nitisinone,tablet,10 mg
28104506609,filgrastim,inject,12 mio ie/0.2 ml
28104712310,filgrastim,inject,30 mio ie/0.5 ml
28104712410,filgrastim,inject,48 mio ie/0.5 ml
28101360589,permethrin,cream,5%
28105281413,permethrin,cream,5%
28101173483,ketoconazole,cream,2%
28100280558,sodiumdihydroxyaluminiumcarbonate,tablet,400 mg
28101803996,"chickenanaemia(ca)virusstrain26p4(live,weakened)",inject,
28101493392,infectiousbursitisvirus(ibdv)straind78(inactivated),powder,10.000 tcid50/dosis
28103823305,"eggdropsyndromevirus'76(edsv76),strainbc14(inactivated),avianinfectiousbronchitisvirus(ibv),strainmassachusetts41(inactivated),avianinfectiousbronchitisvirus(ibv),strain249g,serotyped274/d207(inactivated),newcastlediseasevirus(ndv),strainclone30(inactivated)",inject,
28105914813,avianinfectiousbronchitisvirus(ibv)straind388(live),spray,
28103935906,"avianinfluenzavirustypea,h5subtypeand/orh7subtype(inactivated)",inject,
28103406102,dueparamyxoviro-1(ppmv-1)strainp201(inactivated),inject,
28103614103,"avianinfectiousbronchitisvirus(ibv),massachusettsstrain41(inactivated),avianinfectiousbronchitisvirus(ibv),strain249g,serotyped274/d207(inactivated),infectiousbursitisvirus(ibdv)straind78(inactivated),turkeyrhinotracheitisvirus(trt),strainbut1#8544(inactivated),newcastlediseasevirus(ndv),strainclone30(inactivated)",inject,
28106637821,"eggdropsyndromevirus'76(edsv76),strainbc14(inactivated),avianinfectiousbronchitisvirus(ibv),strainmassachusetts41(inactivated),avianinfectiousbronchitisvirus(ibv),strain249g,serotyped274/d207(inactivated),turkeyrhinotracheitisvirus(trt),strainbut1#8544(inactivated),newcastlediseasevirus(ndv),strainclone30(inactivated)",inject,
